"Unique_ThreadID","newsgroup","newsgroup_ID","NG_Relative_ThreadID","Thread.Title","URL","Date","Number.of.Messages"
"NG01_TH01254","netmed","NG01","TH01254","What kind of repair best for a front tooth","https://groups.google.com./g/net.med/c/gn04L8nEIF0",1986-02-04,1
"NG01_TH01253","netmed","NG01","TH01253","MS and dogs","https://groups.google.com./g/net.med/c/6m6cgTPztJk",1986-02-04,1
"NG01_TH01252","netmed","NG01","TH01252","Sprained ankle","https://groups.google.com./g/net.med/c/K3L1Jp98xfw",1986-02-04,1
"NG01_TH01251","netmed","NG01","TH01251","Doug grounded himself!","https://groups.google.com./g/net.med/c/LBKkPtx8GyM",1986-02-04,1
"NG01_TH01250","netmed","NG01","TH01250","Defective Condoms","https://groups.google.com./g/net.med/c/6Ac3NBlNA-Q",1986-02-03,19
"NG01_TH01249","netmed","NG01","TH01249","Aspirin vs. Tylenol","https://groups.google.com./g/net.med/c/25GfVVjIzY4",1986-02-02,6
"NG01_TH01248","netmed","NG01","TH01248","Answer to Medical Puzzle #7","https://groups.google.com./g/net.med/c/xiFVg_2088c",1986-02-02,1
"NG01_TH01247","netmed","NG01","TH01247","Medical Puzzle #8","https://groups.google.com./g/net.med/c/WzQmwowsDEs",1986-02-02,1
"NG01_TH01246","netmed","NG01","TH01246","Seek medical help for incapacita","https://groups.google.com./g/net.med/c/-b-xPcoVglk",1986-02-02,1
"NG01_TH01245","netmed","NG01","TH01245","Complexity Theory in (Neuro)biology","https://groups.google.com./g/net.med/c/m5VbiiaMr50",1986-02-01,1
"NG01_TH01244","netmed","NG01","TH01244","spontaneous combustion","https://groups.google.com./g/net.med/c/9UK_lXCMnrM",1986-02-01,2
"NG01_TH01243","netmed","NG01","TH01243","Jan. is Nat'l Vol. Blood Donor Mo.-paid donations","https://groups.google.com./g/net.med/c/3ClDc0bogNM",1986-02-01,3
"NG01_TH01242","netmed","NG01","TH01242","Self diagnosis. (Martin's reply to me.)","https://groups.google.com./g/net.med/c/ao5G2Keug40",1986-01-31,4
"NG01_TH01241","netmed","NG01","TH01241","How much Vitamin C is necessary.","https://groups.google.com./g/net.med/c/U9O2VuzCTqM",1986-01-30,25
"NG01_TH01240","netmed","NG01","TH01240","Medical Puzzle #7","https://groups.google.com./g/net.med/c/p-T3Hik632Y",1986-01-30,2
"NG01_TH01239","netmed","NG01","TH01239","Thanks Sue(8-).","https://groups.google.com./g/net.med/c/egZGr8OHgG0",1986-01-30,1
"NG01_TH01238","netmed","NG01","TH01238","cookbooks for diabetics","https://groups.google.com./g/net.med/c/5XzDtFIBnPE",1986-01-30,2
"NG01_TH01237","netmed","NG01","TH01237","Question on risks of using headphones.","https://groups.google.com./g/net.med/c/XABcK39UGJk",1986-01-29,2
"NG01_TH01236","netmed","NG01","TH01236","An explanation for polychromatic eyes (wanted)","https://groups.google.com./g/net.med/c/0f9BLBGEnNg",1986-01-28,1
"NG01_TH01235","netmed","NG01","TH01235","prevention of hangovers","https://groups.google.com./g/net.med/c/bqi5od4YMwo",1986-01-28,30
"NG01_TH01234","netmed","NG01","TH01234","Self Diagnosis","https://groups.google.com./g/net.med/c/RZe5bweqUVw",1986-01-28,1
"NG01_TH01233","netmed","NG01","TH01233","Dalkon Shield Notice","https://groups.google.com./g/net.med/c/gyORn5W-umc",1986-01-28,1
"NG01_TH01232","netmed","NG01","TH01232","Placebos: Kaopectate","https://groups.google.com./g/net.med/c/1avCgLmqaSk",1986-01-28,15
"NG01_TH01231","netmed","NG01","TH01231","January is National Volunteer Blood Donor Month.","https://groups.google.com./g/net.med/c/2uD5s_b9Vmc",1986-01-28,9
"NG01_TH01230","netmed","NG01","TH01230","AIDS Incidence in perspective","https://groups.google.com./g/net.med/c/1ARcUmBKZ10",1986-01-28,1
"NG01_TH01229","netmed","NG01","TH01229","Calcium oxalate kidney stones","https://groups.google.com./g/net.med/c/fq4Rla5sLtg",1986-01-26,2
"NG01_TH01228","netmed","NG01","TH01228","MVP","https://groups.google.com./g/net.med/c/QvHZBol9YkE",1986-01-26,1
"NG01_TH01227","netmed","NG01","TH01227","Production of methanol: where?","https://groups.google.com./g/net.med/c/OfKNxLit8NY",1986-01-25,3
"NG01_TH01226","netmed","NG01","TH01226","Answer to Medical Puzzle #6","https://groups.google.com./g/net.med/c/akgubYYgb4o",1986-01-25,1
"NG01_TH01225","netmed","NG01","TH01225","Answer to Medical Puzzle #5","https://groups.google.com./g/net.med/c/8zJUq68iMK0",1986-01-24,2
"NG01_TH01224","netmed","NG01","TH01224","Hi octane drinkables.","https://groups.google.com./g/net.med/c/mnl4rA0qiKQ",1986-01-24,1
"NG01_TH01223","netmed","NG01","TH01223","Medical Puzzle #6","https://groups.google.com./g/net.med/c/n6na0jO0yro",1986-01-23,2
"NG01_TH01222","netmed","NG01","TH01222","The Hidden Costs of Smoking","https://groups.google.com./g/net.med/c/nOHf7w6o4Po",1986-01-23,4
"NG01_TH01221","netmed","NG01","TH01221","Static in yer left ear?","https://groups.google.com./g/net.med/c/knxUsohdeOg",1986-01-23,1
"NG01_TH01220","netmed","NG01","TH01220","What's All This....","https://groups.google.com./g/net.med/c/rpJf-E4LvOo",1986-01-23,1
"NG01_TH01219","netmed","NG01","TH01219","Hint for Medical Puzzle #6","https://groups.google.com./g/net.med/c/lDyDlhr4k_8",1986-01-22,1
"NG01_TH01218","netmed","NG01","TH01218","SUGAR!","https://groups.google.com./g/net.med/c/t3FQ--jm9lc",1986-01-22,2
"NG01_TH01217","netmed","NG01","TH01217","Here's what happens if you take too much vitamin D.","https://groups.google.com./g/net.med/c/Oc3_k7f-Vn4",1986-01-22,1
"NG01_TH01216","netmed","NG01","TH01216","John Gurian's explanation of MVP.","https://groups.google.com./g/net.med/c/uM93eBp57fo",1986-01-22,1
"NG01_TH01215","netmed","NG01","TH01215","kidney stones and diet","https://groups.google.com./g/net.med/c/oF1t6XLENqw",1986-01-21,2
"NG01_TH01214","netmed","NG01","TH01214","Long term storage of contact lenses","https://groups.google.com./g/net.med/c/rxNf9nlu8tI",1986-01-21,1
"NG01_TH01213","netmed","NG01","TH01213","kidney stones","https://groups.google.com./g/net.med/c/CWD9BvfzBCY",1986-01-20,1
"NG01_TH01212","netmed","NG01","TH01212","Tinnitus","https://groups.google.com./g/net.med/c/mNEj4DTos3U",1986-01-20,1
"NG01_TH01211","netmed","NG01","TH01211","Vitamen A & beta carotene","https://groups.google.com./g/net.med/c/xuBbf8KIBYQ",1986-01-20,2
"NG01_TH01210","netmed","NG01","TH01210","new source of Chest Pain","https://groups.google.com./g/net.med/c/Mh_2-xLh2do",1986-01-20,1
"NG01_TH01209","netmed","NG01","TH01209","Tinnitus - ringing of the ears","https://groups.google.com./g/net.med/c/0LWzgVyABvM",1986-01-20,1
"NG01_TH01208","netmed","NG01","TH01208","Calories and stairclimbing","https://groups.google.com./g/net.med/c/gu85gmWadjk",1986-01-20,1
"NG01_TH01207","netmed","NG01","TH01207","The Hidden Costs of Smoking","https://groups.google.com./g/net.med/c/koFWWKNLh9w",1986-01-20,1
"NG01_TH01206","netmed","NG01","TH01206","Me - a disclaimer","https://groups.google.com./g/net.med/c/b21Bjt3bdqg",1986-01-19,1
"NG01_TH01205","netmed","NG01","TH01205","Hiatus in Space","https://groups.google.com./g/net.med/c/7odpk7uKo9g",1986-01-19,1
"NG01_TH01204","netmed","NG01","TH01204","Biography of Carlton Fredericks","https://groups.google.com./g/net.med/c/6-CLHQ21zc4",1986-01-18,12
"NG01_TH01203","netmed","NG01","TH01203","Visualization of `time'","https://groups.google.com./g/net.med/c/ZBIDriWBAvI",1986-01-18,6
"NG01_TH01202","netmed","NG01","TH01202","Popping Sounds in Left Ear...","https://groups.google.com./g/net.med/c/mE7bZ2hUV_Y",1986-01-17,1
"NG01_TH01201","netmed","NG01","TH01201","Triglyceride Statistics Request","https://groups.google.com./g/net.med/c/WgA5CVNd2H4",1986-01-17,1
"NG01_TH01200","netmed","NG01","TH01200","Public Domain Flow Cytometry Software","https://groups.google.com./g/net.med/c/L7QItpYhvEk",1986-01-17,1
"NG01_TH01199","netmed","NG01","TH01199","Medical Puzzle #4","https://groups.google.com./g/net.med/c/7Zf-KyGNyeU",1986-01-17,5
"NG01_TH01198","netmed","NG01","TH01198","Some Numbers on Vitamin C","https://groups.google.com./g/net.med/c/lX-_xxjd_XA",1986-01-16,2
"NG01_TH01197","netmed","NG01","TH01197","Visualization of time","https://groups.google.com./g/net.med/c/Ej9vt2yAIcY",1986-01-16,2
"NG01_TH01196","netmed","NG01","TH01196","Originally aspirin; now tinnitus","https://groups.google.com./g/net.med/c/AiqaoqDtou4",1986-01-16,2
"NG01_TH01195","netmed","NG01","TH01195","Weightloss and stairclimbing?","https://groups.google.com./g/net.med/c/SxB2SjrbGK8",1986-01-16,1
"NG01_TH01194","netmed","NG01","TH01194","Astrology","https://groups.google.com./g/net.med/c/7hzayx05ZSo",1986-01-16,2
"NG01_TH01193","netmed","NG01","TH01193","Exercise in Zero Time","https://groups.google.com./g/net.med/c/F_I7N5T6K3c",1986-01-16,2
"NG01_TH01192","netmed","NG01","TH01192","Tinnitus, relief wanted.","https://groups.google.com./g/net.med/c/0WteenKWguo",1986-01-16,1
"NG01_TH01191","netmed","NG01","TH01191","""Ultrasonic"" hearing","https://groups.google.com./g/net.med/c/znNEUUTTjAE",1986-01-15,11
"NG01_TH01190","netmed","NG01","TH01190","Controlling High Blood Pressure","https://groups.google.com./g/net.med/c/e4Ve9q31-HI",1986-01-15,2
"NG01_TH01189","netmed","NG01","TH01189","Caloric Expenditure","https://groups.google.com./g/net.med/c/6duxSHAD4K0",1986-01-15,2
"NG01_TH01188","netmed","NG01","TH01188","DALKON SHIELD claims","https://groups.google.com./g/net.med/c/IWgoRJjJw-E",1986-01-15,1
"NG01_TH01187","netmed","NG01","TH01187","Question for Craig (aspirin vs phenacetin)","https://groups.google.com./g/net.med/c/sNoha0_AvSI",1986-01-15,1
"NG01_TH01186","netmed","NG01","TH01186","Alcohol metabolism trivia","https://groups.google.com./g/net.med/c/w5r_NDHCLJ4",1986-01-14,1
"NG01_TH01185","netmed","NG01","TH01185","Mitral Valve Prolapse","https://groups.google.com./g/net.med/c/JiNUIdR5DXY",1986-01-14,1
"NG01_TH01184","netmed","NG01","TH01184","weightloss","https://groups.google.com./g/net.med/c/EqqHhqOm-mA",1986-01-14,1
"NG01_TH01183","netmed","NG01","TH01183","Bionic Update - Finally","https://groups.google.com./g/net.med/c/1Vr-_d18dms",1986-01-11,1
"NG01_TH01182","netmed","NG01","TH01182","Answer to Medical Puzzle #4","https://groups.google.com./g/net.med/c/3FCaUoFpyfM",1986-01-10,1
"NG01_TH01181","netmed","NG01","TH01181","unusual disorder","https://groups.google.com./g/net.med/c/O0ilEKEcMZE",1986-01-10,1
"NG01_TH01180","netmed","NG01","TH01180","VDT's and eyes.","https://groups.google.com./g/net.med/c/x9s7K1T2wSw",1986-01-10,15
"NG01_TH01179","netmed","NG01","TH01179","Spontaneous Combustion of people","https://groups.google.com./g/net.med/c/M_4ku2Ovd84",1986-01-10,2
"NG01_TH01178","netmed","NG01","TH01178","Paid Blood Donations","https://groups.google.com./g/net.med/c/jVVgAh8I_aQ",1986-01-10,1
"NG01_TH01177","netmed","NG01","TH01177","Orphaned response CONTACT LENSES","https://groups.google.com./g/net.med/c/0O7eBP5X79M",1986-01-09,1
"NG01_TH01176","netmed","NG01","TH01176","Hypoglycemia","https://groups.google.com./g/net.med/c/jeKxtxvoG-M",1986-01-09,1
"NG01_TH01175","netmed","NG01","TH01175","Contact lenses","https://groups.google.com./g/net.med/c/Z3epsVpQgCo",1986-01-09,3
"NG01_TH01174","netmed","NG01","TH01174","Mitral valve info request","https://groups.google.com./g/net.med/c/14QZWR4RXrc",1986-01-09,3
"NG01_TH01173","netmed","NG01","TH01173","Linda's still around!(8-)","https://groups.google.com./g/net.med/c/zYOJsWkqXBo",1986-01-09,1
"NG01_TH01172","netmed","NG01","TH01172","Athlete's foot conquered without drugs!","https://groups.google.com./g/net.med/c/WTgq1SbcLhg",1986-01-09,1
"NG01_TH01171","netmed","NG01","TH01171","Medical Puzzle #5","https://groups.google.com./g/net.med/c/cALVmHKkl1I",1986-01-08,1
"NG01_TH01170","netmed","NG01","TH01170","Bionic Lady","https://groups.google.com./g/net.med/c/kWU5RLL-EIU",1986-01-08,2
"NG01_TH01169","netmed","NG01","TH01169","A No-smoking Airline","https://groups.google.com./g/net.med/c/AhPzQD-B_Q8",1986-01-08,1
"NG01_TH01168","netmed","NG01","TH01168","Flyback frequencies","https://groups.google.com./g/net.med/c/kbe2kwHoEV4",1986-01-08,1
"NG01_TH01167","netmed","NG01","TH01167","Psychology Pointer","https://groups.google.com./g/net.med/c/a1h8DR82_Ok",1986-01-07,7
"NG01_TH01166","netmed","NG01","TH01166","Osteoporosis Information Wanted","https://groups.google.com./g/net.med/c/KasfCKjYWqE",1986-01-07,1
"NG01_TH01165","netmed","NG01","TH01165","Need help selecting Apollo vs. Sun and a Relational DBMS for hospitals","https://groups.google.com./g/net.med/c/ccEDCtD39Yc",1986-01-06,9
"NG01_TH01164","netmed","NG01","TH01164","On meeting someone with AIDS","https://groups.google.com./g/net.med/c/mjsT7OncThg",1986-01-03,1
"NG01_TH01163","netmed","NG01","TH01163","vision therapy","https://groups.google.com./g/net.med/c/LDXmYylwowk",1985-12-31,1
"NG01_TH01162","netmed","NG01","TH01162","Weight Loss","https://groups.google.com./g/net.med/c/c4hFR3VsGC0",1985-12-30,1
"NG01_TH01161","netmed","NG01","TH01161","Astigmatism","https://groups.google.com./g/net.med/c/wP_JBcSWI2E",1985-12-30,2
"NG01_TH01160","netmed","NG01","TH01160","circumcisions not paid for by major health insurance","https://groups.google.com./g/net.med/c/YjgJKusDvBI",1985-12-30,1
"NG01_TH01159","netmed","NG01","TH01159","leaving BBN...","https://groups.google.com./g/net.med/c/S6qlRdlge3M",1985-12-27,1
"NG01_TH01158","netmed","NG01","TH01158","Curing a cold before it starts","https://groups.google.com./g/net.med/c/nU8XeacxzS4",1985-12-24,2
"NG01_TH01157","netmed","NG01","TH01157","AIDS Research - Antiviral Drugs (Query)?","https://groups.google.com./g/net.med/c/zTIyZZtv2fA",1985-12-23,7
"NG01_TH01156","netmed","NG01","TH01156","Some notes on Medical Puzzle answers","https://groups.google.com./g/net.med/c/5DorabNyI5Y",1985-12-23,1
"NG01_TH01155","netmed","NG01","TH01155","Answer to Medical Puzzle #3","https://groups.google.com./g/net.med/c/EgqAoEIhCIk",1985-12-22,1
"NG01_TH01154","netmed","NG01","TH01154","question concerning phenol in cosmetics/medicines","https://groups.google.com./g/net.med/c/qjBwXq4HZ1c",1985-12-21,2
"NG01_TH01153","netmed","NG01","TH01153","AMA anti-smoking drive","https://groups.google.com./g/net.med/c/FF-eWFREY-M",1985-12-19,14
"NG01_TH01152","netmed","NG01","TH01152","Craniosynostosis","https://groups.google.com./g/net.med/c/9vt51JjPPhQ",1985-12-19,1
"NG01_TH01151","netmed","NG01","TH01151","'Irritated Eyes' Question","https://groups.google.com./g/net.med/c/juwXNhbU_z8",1985-12-17,7
"NG01_TH01150","netmed","NG01","TH01150","sterilizing food with radiation","https://groups.google.com./g/net.med/c/UUOVJz5AqAs",1985-12-17,1
"NG01_TH01149","netmed","NG01","TH01149","Coke isn't it (for contraception)","https://groups.google.com./g/net.med/c/KMOzO7mmKA4",1985-12-16,16
"NG01_TH01148","netmed","NG01","TH01148","Kaopectate retraction","https://groups.google.com./g/net.med/c/uVuLhxYErQs",1985-12-14,2
"NG01_TH01147","netmed","NG01","TH01147","Medical Puzzle #3","https://groups.google.com./g/net.med/c/qIejgEKolfQ",1985-12-13,1
"NG01_TH01146","netmed","NG01","TH01146","Medical Puzzle #2 (Answer)","https://groups.google.com./g/net.med/c/ZgWw6muwR0A",1985-12-13,1
"NG01_TH01145","netmed","NG01","TH01145","answer to case study","https://groups.google.com./g/net.med/c/fru30FsW4YY",1985-12-13,2
"NG01_TH01144","netmed","NG01","TH01144","case study - might have already hit the net.","https://groups.google.com./g/net.med/c/ZVTqIZCcpbQ",1985-12-13,1
"NG01_TH01143","netmed","NG01","TH01143","Tea","https://groups.google.com./g/net.med/c/-W2xi4TpfMM",1985-12-13,13
"NG01_TH01142","netmed","NG01","TH01142","Another Medical Puzzler","https://groups.google.com./g/net.med/c/XAYZKBHJq78",1985-12-12,3
"NG01_TH01141","netmed","NG01","TH01141","Medical Case History - Answers","https://groups.google.com./g/net.med/c/K5nG26dwNGs",1985-12-12,2
"NG01_TH01140","netmed","NG01","TH01140","Vitamin C side effects","https://groups.google.com./g/net.med/c/CyMrRQxk2M4",1985-12-12,1
"NG01_TH01139","netmed","NG01","TH01139","vitamin C","https://groups.google.com./g/net.med/c/PgzPP1FT76A",1985-12-12,1
"NG01_TH01138","netmed","NG01","TH01138","Medical Case History","https://groups.google.com./g/net.med/c/p-pZ4PEvEsk",1985-12-12,2
"NG01_TH01137","netmed","NG01","TH01137","request for machine readable text on Fortran 77 for blind user.","https://groups.google.com./g/net.med/c/PmSyePkD1_A",1985-12-12,1
"NG01_TH01136","netmed","NG01","TH01136","Cataracts","https://groups.google.com./g/net.med/c/9YRoMqCituA",1985-12-11,1
"NG01_TH01135","netmed","NG01","TH01135","what kind of astigmatism do I have, lenticular or corneal?","https://groups.google.com./g/net.med/c/rIR6vytaJU8",1985-12-11,1
"NG01_TH01134","netmed","NG01","TH01134","Orphaned Response","https://groups.google.com./g/net.med/c/erJgWUbz9JA",1985-12-11,1
"NG01_TH01133","netmed","NG01","TH01133","Reposting PMS / Thyroid","https://groups.google.com./g/net.med/c/qOEF3cwHLfw",1985-12-10,3
"NG01_TH01132","netmed","NG01","TH01132","contact lens and astigmatism","https://groups.google.com./g/net.med/c/yuFNHKDeWoE",1985-12-09,1
"NG01_TH01131","netmed","NG01","TH01131","Further musings on Kaopectate","https://groups.google.com./g/net.med/c/vgbvjXn7d2g",1985-12-09,3
"NG01_TH01130","netmed","NG01","TH01130","Biographical Sketch","https://groups.google.com./g/net.med/c/VgSDNdkjGUQ",1985-12-09,1
"NG01_TH01129","netmed","NG01","TH01129","Annual Vitamin C testimonial","https://groups.google.com./g/net.med/c/3UEv5bkA5XU",1985-12-08,1
"NG01_TH01128","netmed","NG01","TH01128","sterilizing food with radiation","https://groups.google.com./g/net.med/c/aP0dFT1eeMM",1985-12-06,11
"NG01_TH01127","netmed","NG01","TH01127","Swelling - Ice or warmth?","https://groups.google.com./g/net.med/c/oQJatXOo4W0",1985-12-06,1
"NG01_TH01126","netmed","NG01","TH01126","Seeking to Adopt an Infant","https://groups.google.com./g/net.med/c/EXuwQTnxncI",1985-12-06,3
"NG01_TH01125","netmed","NG01","TH01125","Smoking and Insurance","https://groups.google.com./g/net.med/c/LbZfwVsR_KA",1985-12-06,3
"NG01_TH01124","netmed","NG01","TH01124","CROUP","https://groups.google.com./g/net.med/c/nkQT7ABfBk4",1985-12-05,2
"NG01_TH01123","netmed","NG01","TH01123","Croup","https://groups.google.com./g/net.med/c/sw6PrDm9nos",1985-12-05,2
"NG01_TH01122","netmed","NG01","TH01122","astigmatism correction with soft contact lenses","https://groups.google.com./g/net.med/c/LJLTXPOO5Vg",1985-12-04,1
"NG01_TH01121","netmed","NG01","TH01121","HELP! Need to show VDTs not dangerous to pregnant women","https://groups.google.com./g/net.med/c/h0ikPxMNYvI",1985-12-04,6
"NG01_TH01120","netmed","NG01","TH01120","vitamin C","https://groups.google.com./g/net.med/c/Z5WJL8RQzTE",1985-12-04,3
"NG01_TH01119","netmed","NG01","TH01119","Hard lens advise request","https://groups.google.com./g/net.med/c/a7Ttu1d0E14",1985-12-04,11
"NG01_TH01118","netmed","NG01","TH01118","Lung Cancer drops in Men (first time)","https://groups.google.com./g/net.med/c/Ng3lVuPEj1U",1985-12-04,1
"NG01_TH01117","netmed","NG01","TH01117","prevention of aids","https://groups.google.com./g/net.med/c/06JJZSw6Oz8",1985-12-04,1
"NG01_TH01116","netmed","NG01","TH01116","Alas, Poor Liver","https://groups.google.com./g/net.med/c/3DhCaD9KMig",1985-12-03,1
"NG01_TH01115","netmed","NG01","TH01115","Answer to AIDS questions","https://groups.google.com./g/net.med/c/5cgl9ZU_E2g",1985-12-03,6
"NG01_TH01114","netmed","NG01","TH01114","Question: stiff fingers in the morning","https://groups.google.com./g/net.med/c/_BasEQ6juV4",1985-12-03,1
